zipcode,lat,lng,state,city,avg2019,avg2020
45601,39.31206,-82.957071,OH,Chillicothe,126664.75,130335.66666666667
78249,29.565311,-98.612104,TX,San Antonio,225060.58333333334,233205.08333333334
89123,36.035206,-115.148789,NV,Las Vegas,310178.3333333333,322108.9166666667
21122,39.120838,-76.494821,MD,Pasadena,332178.0833333333,343731.5
89148,36.08017,-115.297071,NV,Las Vegas,333501.6666666667,342809.5833333333
93307,35.24512,-118.9411,CA,Bakersfield,184550.5,197971.58333333334
77057,29.744081,-95.487974,TX,Houston,249733.08333333334,242980.58333333334
19446,40.232327,-75.303915,PA,Lansdale,331477.8333333333,345834.3333333333
93535,34.713656,-117.86466,CA,Lancaster,270159.4166666667,290666.25
78254,29.539126,-98.725885,TX,San Antonio,232155.0,240652.66666666666
94122,37.758797,-122.485128,CA,San Francisco,1485036.0,1492942.0833333333
33467,26.596362,-80.175602,FL,Greenacres,322851.5833333333,334389.75
11101,40.747155,-73.93975,NY,New York,836068.5833333334,829631.5833333334
77521,29.802461,-94.970322,TX,Baytown,186687.83333333334,194606.08333333334
93274,36.178091,-119.370752,CA,Tulare,216420.25,232523.91666666666
27707,35.954525,-78.953317,NC,Durham,266454.6666666667,283863.5
46143,39.59586,-86.116319,IN,Greenwood,211283.08333333334,226129.16666666666
34293,27.025247,-82.346959,FL,Venice,254398.83333333334,266717.3333333333
29445,32.997548,-79.966641,SC,Goose Creek,199851.66666666666,209227.41666666666
98133,47.740485,-122.342826,WA,Shoreline,582522.75,620548.3333333334
33321,26.213579,-80.270272,FL,Tamarac,205230.66666666666,214961.08333333334
75070,33.171916,-96.696296,TX,McKinney,336008.5,342299.4166666667
60660,41.99111,-87.663076,IL,Chicago,265135.9166666667,269656.5
28205,35.218791,-80.789601,NC,Charlotte,292578.5,318639.8333333333
75002,33.089854,-96.6086,TX,Allen,310703.3333333333,317079.75
60453,41.713436,-87.75256,IL,Oak Lawn,221119.0,224994.91666666666
2301,42.078371,-71.042304,MA,Brockton,324993.5,349863.3333333333
75043,32.857447,-96.575798,TX,Garland,208427.91666666666,217121.41666666666
93257,35.988087,-118.860221,CA,Porterville,203997.16666666666,218100.5
19020,40.100591,-74.938934,PA,Bensalem Township,278955.0833333333,293894.0
37167,35.959541,-86.53159,TN,Smyrna,251789.25,266636.0833333333
28601,35.772393,-81.326659,NC,Hickory,178902.91666666666,189541.0
99208,47.788172,-117.480897,WA,Spokane,297558.75,330577.1666666667
31088,32.579353,-83.650325,GA,Warner Robins,140248.66666666666,147421.16666666666
11204,40.618779,-73.984826,NY,New York,925930.5,909883.9166666666
93230,36.29223,-119.622676,CA,Hanford,238914.83333333334,255907.08333333334
32246,30.29376,-81.517139,FL,Jacksonville,213296.0,226096.0
11213,40.671078,-73.936336,NY,New York,988280.8333333334,989763.6666666666
19720,39.646922,-75.604852,DE,New Castle,197184.25,202159.41666666666
48823,42.764051,-84.459938,MI,East Lansing,222493.58333333334,229675.5
70726,30.425575,-90.88612,LA,Denham Springs,177204.16666666666,184007.5
21222,39.26484,-76.492566,MD,Dundalk,143921.25,148382.83333333334
29579,33.753481,-78.916375,SC,Forestbrook,211265.75,220533.33333333334
31419,31.997154,-81.230649,GA,Savannah,178113.75,186815.25
19120,40.034147,-75.119198,PA,Philadelphia,119726.83333333333,132669.33333333334
11219,40.632667,-73.996669,NY,New York,836367.4166666666,796511.3333333334
38655,34.333217,-89.473309,MS,Oxford,198264.58333333334,204252.91666666666
22204,38.860791,-77.098972,VA,Arlington,550097.25,583497.25
27519,35.808578,-78.883326,NC,Cary,438821.0833333333,450070.8333333333
37040,36.522633,-87.334932,TN,Clarksville,175124.16666666666,191046.0
27705,36.022136,-78.975659,NC,Durham,302248.75,316924.5
77346,29.994499,-95.177499,TX,Atascocita,225245.75,230691.58333333334
93309,35.342891,-119.064803,CA,Bakersfield,216626.83333333334,232195.08333333334
85282,33.393984,-111.932906,AZ,Tempe,282663.75,313035.5833333333
20874,39.133056,-77.301828,MD,Germantown,311727.8333333333,322901.1666666667
29223,34.092634,-80.919271,SC,Columbia,137651.58333333334,145554.08333333334
30909,33.470481,-82.083045,GA,Augusta,165600.83333333334,176161.66666666666
29485,32.947923,-80.189918,SC,Summerville,236471.16666666666,246797.58333333334
28216,35.312103,-80.888711,NC,Charlotte,190746.08333333334,210829.41666666666
10032,40.838815,-73.942836,NY,New York,560451.1666666666,502212.9166666667
94541,37.673945,-122.084821,CA,Hayward,653874.25,683647.6666666666
94538,37.501368,-121.956753,CA,Fremont,995877.4166666666,1000351.4166666666
95076,36.946256,-121.756479,CA,Watsonville,619460.6666666666,639878.9166666666
36117,32.378728,-86.145011,AL,Montgomery,177740.91666666666,183277.66666666666
78748,30.16711,-97.823998,TX,Austin,315857.1666666667,339354.8333333333
76179,32.913522,-97.433835,TX,Fort Worth,227106.08333333334,235601.58333333334
90802,33.745762,-118.208042,CA,Long Beach,402809.5833333333,427080.5
33157,25.606126,-80.343496,FL,Village of Palmetto Bay,349421.0,366711.6666666667
85383,33.807403,-112.25197,AZ,Peoria,401757.1666666667,432851.0
78251,29.462006,-98.676785,TX,San Antonio,196599.16666666666,204133.08333333334
60085,42.352097,-87.867656,IL,Waukegan,131962.16666666666,138960.5
78758,30.387979,-97.706853,TX,Austin,313194.5833333333,349451.0
94513,37.922228,-121.668359,CA,Brentwood,668979.0,686517.3333333334
28215,35.244979,-80.693471,NC,Charlotte,201304.41666666666,219979.91666666666
32765,28.663876,-81.196278,FL,Oviedo,318373.25,335201.5
83646,43.649557,-116.431756,ID,Meridian,338269.9166666667,376689.0833333333
17331,39.78969,-76.977984,PA,Penn Township,185703.0,192718.08333333334
60056,42.067166,-87.934719,IL,Mount Prospect,327648.8333333333,325595.5
32608,29.597009,-82.407808,FL,Gainesville,232264.0,245129.0
90631,33.942708,-117.952483,CA,La Habra,626199.1666666666,658359.9166666666
31907,32.482037,-84.901475,GA,Columbus,96328.83333333333,103723.0
30263,33.388415,-84.858937,GA,Newnan,195404.08333333334,208292.75
92104,32.741501,-117.127948,CA,San Diego,606592.75,652277.0833333334
77375,30.094886,-95.58583,TX,Tomball,229734.75,236927.25
20852,39.051991,-77.121931,MD,North Bethesda,490453.5833333333,503361.5
37421,35.030496,-85.14578,TN,Chattanooga,210898.91666666666,223613.33333333334
60637,41.781621,-87.599876,IL,Chicago,163651.0,173441.58333333334
63021,38.56984,-90.545689,MO,Ballwin,269419.75,276585.4166666667
92647,33.723228,-118.008692,CA,Huntington Beach,774191.0,812922.3333333334
37129,35.932526,-86.442648,TN,Murfreesboro,267854.9166666667,282962.75
87124,35.268498,-106.783682,NM,Rio Rancho,196356.83333333334,216934.41666666666
32792,28.610096,-81.298342,FL,Winter Park,267724.6666666667,282929.6666666667
20020,38.860413,-76.978933,DC,Washington,390566.5833333333,408223.5833333333
33511,27.909778,-82.295738,FL,Brandon,231163.58333333334,243885.66666666666
15301,40.153494,-80.253464,PA,Washington,170997.33333333334,177054.16666666666
85204,33.39572,-111.786608,AZ,Mesa,224962.25,251913.75
92154,32.557022,-117.006214,CA,San Diego,472220.6666666667,511371.9166666667
59901,48.229649,-114.385053,MT,Kalispell,320977.75,344141.25
77083,29.694395,-95.649569,TX,Houston,185177.16666666666,192793.25
75211,32.736986,-96.907815,TX,Dallas,171765.66666666666,183999.75
30066,34.032388,-84.505154,GA,Marietta,281583.6666666667,296068.0
21224,39.27486,-76.542833,MD,Baltimore,189968.5,189437.08333333334
97045,45.320277,-122.536467,OR,Oregon City,444221.25,461604.75
92618,33.666942,-117.732094,CA,Irvine,918288.6666666666,925375.6666666666
85345,33.573244,-112.245852,AZ,Peoria,208549.58333333334,235805.83333333334
78741,30.230506,-97.714185,TX,Austin,303032.5833333333,332997.25
92115,32.764998,-117.073641,CA,San Diego,538040.5,578464.25
83301,42.400555,-114.524876,ID,Twin Falls,213596.33333333334,232436.75
63129,38.458675,-90.316506,MO,Oakville,235329.16666666666,243524.75
6516,41.272573,-72.964967,CT,West Haven,196721.16666666666,210910.91666666666
1960,42.534279,-70.969782,MA,Peabody,468580.0,493497.3333333333
95355,37.672906,-120.946594,CA,Modesto,346084.9166666667,366435.5
89110,36.171429,-115.047734,NV,Las Vegas,229401.66666666666,240156.41666666666
11368,40.751718,-73.851822,NY,New York,592266.5,606626.75
43015,40.297786,-83.060181,OH,Delaware,254270.33333333334,267749.0
37027,35.999288,-86.785062,TN,Brentwood,625449.0,658158.5
85301,33.535011,-112.181933,AZ,Glendale,165577.08333333334,186327.25
85022,33.62724,-112.048414,AZ,Phoenix,280758.25,308819.0833333333
11203,40.649591,-73.934371,NY,New York,572708.4166666666,611010.9166666666
55124,44.739462,-93.193842,MN,Apple Valley,289787.5,306380.0
94587,37.603155,-122.018638,CA,Union City,925279.1666666666,938896.0
60608,41.84688,-87.670664,IL,Chicago,297445.8333333333,300253.6666666667
78664,30.501927,-97.647251,TX,Round Rock,260025.66666666666,263976.0
33578,27.8622,-82.350044,FL,Riverview,219082.75,229348.25
33458,26.936558,-80.131851,FL,Jupiter,374049.0,387983.5833333333
74133,36.039284,-95.877444,OK,Tulsa,195595.41666666666,205853.41666666666
95670,38.604268,-121.280327,CA,Rancho Cordova,351684.25,377506.75
11220,40.641221,-74.016862,NY,New York,778361.3333333334,775904.0833333334
21061,39.161942,-76.629444,MD,Glen Burnie,269225.9166666667,280663.25
19104,39.95852,-75.198857,PA,Philadelphia,175958.91666666666,192521.08333333334
92646,33.66205,-117.968459,CA,Huntington Beach,881093.5,926954.9166666666
10031,40.825288,-73.950045,NY,New York,724322.5,651651.6666666666
42701,37.703686,-85.837111,KY,Elizabethtown,170250.66666666666,181748.75
11216,40.680768,-73.949316,NY,New York,1144215.0833333333,1145504.8333333333
98632,46.209509,-123.056153,WA,Longview,264191.6666666667,289877.6666666667
28227,35.189567,-80.645408,NC,Mint Hill,227673.5,244857.41666666666
23322,36.618712,-76.227046,VA,Chesapeake,362176.4166666667,375227.9166666667
79924,31.902442,-106.413245,TX,El Paso,110486.5,117781.33333333333
92620,33.714796,-117.749139,CA,Irvine,974824.75,987678.0
38305,35.701654,-88.768058,TN,Jackson,153305.66666666666,165833.33333333334
78753,30.382462,-97.673473,TX,Austin,274641.4166666667,302873.0
70072,29.835653,-90.110302,LA,Marrero,160667.41666666666,170090.58333333334
96706,21.344763,-158.022279,HI,Ewa Beach,652531.8333333334,657773.8333333334
32825,28.518028,-81.229003,FL,Orlando,254155.0,268179.5
97401,44.067988,-123.080181,OR,Eugene,364315.3333333333,392216.5833333333
19067,40.206218,-74.81844,PA,Lower Makefield Township,397995.4166666667,412609.1666666667
75098,33.012135,-96.534936,TX,Wylie,288679.9166666667,296202.25
19134,39.989604,-75.109091,PA,Philadelphia,85264.16666666667,95022.33333333333
60148,41.873571,-88.020766,IL,Lombard,263603.5,271582.0833333333
73013,35.618788,-97.484375,OK,Edmond,222140.41666666666,232089.91666666666
30101,34.034515,-84.707349,GA,Acworth,274749.0,289524.0833333333
89074,36.036567,-115.080932,NV,Henderson,324405.1666666667,336268.8333333333
30058,33.74033,-84.108844,GA,Lithonia,150478.08333333334,165740.5
32303,30.515518,-84.341641,FL,Tallahassee,150019.41666666666,156903.91666666666
95014,37.306491,-122.08064,CA,Cupertino,2186912.5,2230277.5833333335
33414,26.64892,-80.246459,FL,Wellington,387064.25,399695.0
98208,47.901777,-122.186999,WA,Everett,475761.25,511089.5833333333
53704,43.136269,-89.347319,WI,Madison,237362.66666666666,251693.41666666666
28655,35.763266,-81.749862,NC,Morganton,165563.0,162855.83333333334
92376,34.111605,-117.377406,CA,Rialto,351990.3333333333,377382.6666666667
43229,40.08587,-82.978198,OH,Columbus,168977.75,185552.75
95112,37.344482,-121.883535,CA,San Jose,885452.8333333334,905857.5
78253,29.469011,-98.797801,TX,San Antonio,264443.4166666667,271718.5833333333
85008,33.462954,-111.985178,AZ,Phoenix,222587.83333333334,250140.16666666666
14094,43.157758,-78.701995,NY,North Tonawanda,158225.83333333334,168927.33333333334
28210,35.130509,-80.856685,NC,Charlotte,347325.0833333333,371229.5
45013,39.413632,-84.652679,OH,Hamilton,159933.5,170499.91666666666
45044,39.482404,-84.410243,OH,Middletown,152143.41666666666,161784.5
30083,33.797412,-84.197984,GA,Stone Mountain,155854.5,169409.0
89103,36.111835,-115.211716,NV,Las Vegas,188768.58333333334,192936.08333333334
32771,28.813571,-81.324958,FL,Sanford,232177.83333333334,247514.0
12180,42.748588,-73.599536,NY,Troy,180397.41666666666,189140.58333333334
94080,37.65549,-122.422075,CA,South San Francisco,1060388.8333333333,1113321.8333333333
92648,33.67901,-118.014603,CA,Huntington Beach,1031929.8333333334,1067712.3333333333
92130,32.945791,-117.214366,CA,San Diego,1202529.0833333333,1269108.9166666667
80016,39.599458,-104.707606,CO,Aurora,567345.1666666666,585813.5
27265,36.012305,-80.030949,NC,High Point,179284.16666666666,193686.91666666666
92105,32.737827,-117.092673,CA,San Diego,446939.3333333333,487962.6666666667
33433,26.347159,-80.159235,FL,Boca Raton,312042.0833333333,321237.9166666667
84404,41.269473,-112.117645,UT,Ogden,260398.83333333334,286550.0
79424,33.468167,-101.947592,TX,Lubbock,231702.41666666666,228175.75
47150,38.283506,-85.847601,IN,New Albany,150327.41666666666,160965.41666666666
41042,39.000968,-84.651005,KY,Florence,178117.5,189422.83333333334
92122,32.861727,-117.171224,CA,San Diego,738340.1666666666,783024.3333333334
77373,30.062169,-95.383966,TX,Spring,169539.58333333334,176151.75
67401,38.831829,-97.654574,KS,Salina,129876.0,133580.5
23455,36.892997,-76.147108,VA,Virginia Beach,303039.5,318852.0833333333
20910,39.002837,-77.036701,MD,Silver Spring,576697.5833333334,598269.75
29483,33.057779,-80.18291,SC,Summerville,237366.25,246980.66666666666
39759,33.437924,-88.825142,MS,Starkville,180297.41666666666,180361.75
85255,33.668187,-111.822523,AZ,Scottsdale,717578.6666666666,777830.0
8759,39.975287,-74.344727,NJ,Manchester Township,181768.16666666666,188499.66666666666
2135,42.349688,-71.153964,MA,Boston,538768.3333333334,548969.8333333334
95648,38.922812,-121.312005,CA,Lincoln,490763.75,512252.9166666667
19148,39.911612,-75.151475,PA,Philadelphia,246606.5,254765.58333333334
22407,38.283474,-77.575684,VA,Fredericksburg,292319.5833333333,305787.0833333333
29588,33.671137,-79.02427,SC,Socastee,192707.5,201496.58333333334
33015,25.940565,-80.31818,FL,Country Club,277996.0,287263.25
11354,40.768208,-73.827403,NY,New York,681252.0,688796.75
30047,33.871867,-84.112585,GA,Lilburn,241479.0,256276.16666666666
48439,42.916399,-83.629374,MI,Grand Blanc,200269.91666666666,208942.58333333334
92563,33.580016,-117.14736,CA,Murrieta,452795.5,472311.0
77070,29.979648,-95.572877,TX,Houston,212282.75,220793.33333333334
27407,36.008599,-79.87816,NC,Greensboro,144126.25,157760.5
53711,43.010993,-89.411184,WI,Madison,321769.5833333333,339114.75
75204,32.802127,-96.788853,TX,Dallas,396688.0,394592.9166666667
7305,40.697302,-74.082273,NJ,Jersey City,369672.5833333333,389357.1666666667
7047,40.794175,-74.02496,NJ,North Bergen Township,396104.6666666667,416621.5
90036,34.07041,-118.350411,CA,Los Angeles,1790180.0833333333,1824582.0833333333
94112,37.720375,-122.44295,CA,San Francisco,1155836.4166666667,1187366.0833333333
33463,26.59324,-80.128244,FL,Greenacres,246542.16666666666,259210.83333333334
75068,33.177062,-96.950292,TX,Little Elm,285518.9166666667,290300.75
76137,32.859685,-97.291523,TX,Fort Worth,222921.33333333334,232782.0
89147,36.112796,-115.280141,NV,Las Vegas,286149.5,294949.3333333333
78759,30.402665,-97.761062,TX,Austin,489798.5833333333,532025.0833333334
45140,39.257273,-84.241953,OH,Loveland,272954.4166666667,286076.9166666667
28025,35.382677,-80.523467,NC,Concord,202079.58333333334,221782.33333333334
94087,37.351529,-122.036959,CA,Sunnyvale,1994618.75,2039126.6666666667
27603,35.664418,-78.652751,NC,Raleigh,258774.08333333334,271509.9166666667
30075,34.055084,-84.390492,GA,Roswell,452383.75,462189.9166666667
2151,42.41829,-71.001251,MA,Revere,441704.1666666667,462341.5833333333
97124,45.569079,-122.946701,OR,Hillsboro,409874.25,426901.5
10014,40.734012,-74.006746,NY,New York,2251232.25,2083580.25
95125,37.295056,-121.89144,CA,San Jose,1346387.9166666667,1389859.75
38654,34.933929,-89.81628,MS,Olive Branch,225125.83333333334,239183.33333333334
90640,34.015444,-118.111012,CA,Montebello,541279.6666666666,577928.3333333334
75071,33.245817,-96.63072,TX,McKinney,339743.25,347685.5833333333
33436,26.522954,-80.107263,FL,Boynton Beach,277581.8333333333,289597.4166666667
98109,47.631863,-122.344267,WA,Seattle,751305.0833333334,770947.6666666666
1201,42.448236,-73.273727,MA,Pittsfield,188445.66666666666,196438.5
83709,43.551112,-116.290079,ID,Boise,305557.5833333333,344951.4166666667
63301,38.858035,-90.463316,MO,Saint Charles,205164.0,214375.5
8873,40.496619,-74.532009,NJ,Franklin Township,348841.4166666667,359610.3333333333
20904,39.066616,-76.980935,MD,Silver Spring,443036.25,460104.4166666667
6511,41.31703,-72.927316,CT,New Haven,205140.08333333334,220378.33333333334
19702,39.6182,-75.729724,DE,Newark,242769.83333333334,250700.16666666666
98034,47.715769,-122.213748,WA,Kirkland,664609.1666666666,717788.75
76051,32.925765,-97.071545,TX,Grapevine,365875.6666666667,376694.4166666667
54601,43.806197,-91.140529,WI,La Crosse,172775.0,181491.75
34668,28.300793,-82.708521,FL,Port Richey,116754.66666666667,130310.58333333333
78640,29.999103,-97.828207,TX,Kyle,224980.5,234638.58333333334
92562,33.547613,-117.34404,CA,Murrieta,452053.0,471933.1666666667
96815,21.273462,-157.822444,HI,Honolulu,472772.9166666667,462659.5
19131,39.990184,-75.217795,PA,Philadelphia,130982.41666666667,145838.33333333334
6457,41.548611,-72.656784,CT,Middletown,210545.08333333334,219660.0
2780,41.909112,-71.118346,MA,Taunton,317118.3333333333,332985.5
17601,40.074241,-76.314914,PA,Manheim Township,258371.08333333334,270437.3333333333
19711,39.713598,-75.741073,DE,Newark,296174.5833333333,303100.6666666667
27529,35.655625,-78.584906,NC,Garner,237782.25,251365.66666666666
47130,38.332696,-85.696419,IN,Jeffersonville,154853.91666666666,167522.83333333334
79928,31.631426,-106.160065,TX,Horizon City,155190.75,160764.75
8527,40.10868,-74.358558,NJ,Jackson Township,360890.0,368835.25
22192,38.683699,-77.314673,VA,Woodbridge,359413.6666666667,380403.5
33141,25.851854,-80.138726,FL,Miami Beach,285469.9166666667,281643.1666666667
